Order Type,Quantity,Price,Property Link,Order ID,Expire At,Created At
Sell,1,49.99,https://lofty.ai/property_deal/01FG9TK5697PHWZF3VA7KFPTVT,01HRMSEWC48N4CKBZ8PRQSDBGJ,1712686766094,1710094800378
Sell,1,49.99,https://lofty.ai/property_deal/01G6HB0G3MK5ND2Z184FFVNT6Z,01HRMXBB5DFNCEZBTD3DNHWEBJ,1712690847603,1710098879107
Sell,407,49.99,https://lofty.ai/property_deal/01FN7VZB6DXAB3CBENQV1CHFQD,01HSVXSPMG42GRXKGHYM14TYXX,1713999943598,1711407973691
Sell,1,49.99,https://lofty.ai/property_deal/01FMDJ818RZTM1WQEKN9Z7GXGY,01HRMV1M70WSS77EJPCCG6MCVK,1712688418278,1710096464065
Sell,51,49.99,https://lofty.ai/property_deal/01FDTMH0KXNHE870B7T8KMW7V9,01HRAVA2YXZA08DH1CW97CENW6,1712349566467,1709761196477
Sell,30,49.98,https://lofty.ai/property_deal/01FHV4VKVX95QJT2MMJABTTJMM,01HS84FZ5Z876ETYCW5HCDXHTF,1713335876680,1710743905969
Sell,10,49.95,https://lofty.ai/property_deal/01G083E54FY7NBMBF6NSKQGNYD,01HR7HNBQPW7WESA994H8Z0AFB,1712238771138,1709650416833
Sell,1,49.95,https://lofty.ai/property_deal/01G6HB0G3MK5ND2Z184FFVNT6Z,01HS47P28M4XBYSGYA3BYFKXAZ,1713204973513,1710613032130
Sell,163,49.94,https://lofty.ai/property_deal/01G6HB0G3MK5ND2Z184FFVNT6Z,01HS846136YB702QT2QP2WHS92,1713335550944,1710743581074
Sell,144,49.9,https://lofty.ai/property_deal/01G083E54FY7NBMBF6NSKQGNYD,01HRW5WNXJKFN08FTFKJSYXXRR,1712934658609,1710342718951
Sell,3,49.87,https://lofty.ai/property_deal/01FXTVANKYY3HXR2J52Y3PF8VS,01HSC7PYRJZFZKEXBWNE1X2H87,1713473451856,1710881498065
Sell,228,49.86,https://lofty.ai/property_deal/01FXTVANKYY3HXR2J52Y3PF8VS,01HSVXQM9QTJ8RWBWVHFBQVQKE,1713999875407,1711407904427
Sell,8,49.74,https://lofty.ai/property_deal/01FMB6BRGYJDJ06P5G3XMF5XY5,01HRDJV0BZ9YT46PW78B1396HJ,1712440797135,1709852978698
Sell,4,49.74,https://lofty.ai/property_deal/01GSRBSDRFKZXF2706VDNJQGMR,01HS0KBXDDKEWSHWJECW29F6JH,1713083011029,1710491064956
Sell,1,49.69,https://lofty.ai/property_deal/01G16YTFHDGNGR8XBWK18ZA434,01HRMY0ND80S5D8MYTQ2EC6SVC,1712691544183,1710099578149
Sell,1,49.69,https://lofty.ai/property_deal/01GHCHM3043344FXBM0F8FQC0J,01HRMXVPDXG19424EKF6ZC9GGN,1712691385091,1710099414432
Sell,1,49.69,https://lofty.ai/property_deal/01G84AZATGYT3QBZY2G7F7HM0A,01HRMXMB1FR2810WN8NW2BEP17,1712691132439,1710099175206
Sell,1,49.69,https://lofty.ai/property_deal/01G50DXDHMHTJZARXGES606T9R,01HRMX2KHZVTGHNTXGSB77J3R8,1712690561811,1710098592817
Sell,2,49.68,https://lofty.ai/property_deal/01G16YTFHDGNGR8XBWK18ZA434,01HS8ZB0GGQZPEY8WD0BY7Z5S8,1713364025139,1710772054360
Sell,3,49.64,https://lofty.ai/property_deal/01FMTB24EZ6T1BZ1Q5S5JJ5JWC,01HT94QSVE97WGKY9YBRZWHJG3,1714443424789,1711851459538
Sell,30,49.6,https://lofty.ai/property_deal/01FTYBK38NJBM4EA1Z5W28SN7Z,01HS942325NZ624CDQ8PW1ZXAM,1713368974305,1710777006881
Sell,1,49.59,https://lofty.ai/property_deal/01FMTB24EZ6T1BZ1Q5S5JJ5JWC,01HRSYF0PHTSWG7QYE5P86T158,1712859791617,1710267821715
Sell,4,49.5,https://lofty.ai/property_deal/01G16YTFHDGNGR8XBWK18ZA434,01HTFZAMXC76WBSCHWFNX8KPTT,1714672631207,1712080665603
Sell,7,49.5,https://lofty.ai/property_deal/01GSRBSDRFKZXF2706VDNJQGMR,01HRMBJXJVRFSYE9RQ7H1673TE,1712672213782,1710080253682
Sell,11,49.5,https://lofty.ai/property_deal/01G3YPTZRSX06HSGY4JJ9S4ZJT,01HR53T5SZJ6S8XF8GBD0Z9G3X,1712157137232,1709568787562
Sell,25,49.49,https://lofty.ai/property_deal/01GE0CM20MNH70QYRC06M90W7K,01HRF55933VAYDHX8Z5NSG2K2D,1712494101566,1709905742882
Sell,43,49.46,https://lofty.ai/property_deal/01G2XA6K4VX3F38FXD2NXZJ83B,01HR51RV5DA4MS3HEJM7A3CTSC,1712154935016,1709566646111
Sell,274,49.45,https://lofty.ai/property_deal/01G2XA6K4VX3F38FXD2NXZJ83B,01HRG7PFXQ1V8TF7WX7HNSD1SK,1712530324504,1709941957679
Sell,2,49.43,https://lofty.ai/property_deal/01G8H8MR9E5RBB033E1F9Q4F5X,01HT92AAGQGSFHBW8BX4AHT4VY,1714440867360,1711848918096
Sell,2,49.4,https://lofty.ai/property_deal/01GKA8SK6FAGDMXGF5N5VKP2J8,01HT954QNXH10X4FET7B3EH3A2,1714443849342,1711851881506
Sell,1,49.39,https://lofty.ai/property_deal/01G8CBTQ5RHES6V70N19QNVSJN,01HRMXKB4NQ5H7J22MZA0Z9SZM,1712691111841,1710099140708
Sell,1,49.39,https://lofty.ai/property_deal/01F9YN2XC891JSZ1S7M63MBNVX,01HRMRQC17QVB0PFDEVNV29MR5,1712685993682,1710094032245
Sell,38,49.38,https://lofty.ai/property_deal/01G8CBTQ5RHES6V70N19QNVSJN,01HRQ78TJEDYZ7C72EMB606Y28,1712768356180,1710176391616
Sell,82,49.38,https://lofty.ai/property_deal/01F9YN2XC891JSZ1S7M63MBNVX,01HS1ATPQ614H0ZP0CT3K6Y8FP,1713107637664,1710515668114
Sell,10,49.31,https://lofty.ai/property_deal/01FG8BB94G8P6PYYW7YM9BVBMG,01HS4QT1VH5DCC9XEQCD6J0NDN,1713221892691,1710629941555
Sell,13,49.3,https://lofty.ai/property_deal/01FG8BB94G8P6PYYW7YM9BVBMG,01HS84EN9KKRSVA62YE6B1KQ4T,1713335833579,1710743862911
Sell,301,49.28,https://lofty.ai/property_deal/01FQ0P6Z9ZFM7A7AB22358MTDY,01HRAVD5NX9D43JFYVCC1NB32C,1712349666805,1709761297491
Sell,1,49.21,https://lofty.ai/property_deal/01GJKGAA5G228DY298ZJ0XFY88,01HSC7T8VKDQQ858MY4YAAVGZJ,1713473561191,1710881607177
Sell,1,49.12,https://lofty.ai/property_deal/01G2XA6K4VX3F38FXD2NXZJ83B,01HRDZ27ZRWKGQMPCVNY04B04H,1712457752380,1709865798554
Sell,30,49.12,https://lofty.ai/property_deal/01G0JK1DS7BFZEQ0VB0WT7QCYA,01HT8KP7ZY0HG21F4CW03S9WAH,1714425552136,1711833582633
Sell,4,49.11,https://lofty.ai/property_deal/01FYA7B7ASPZ1C1K5Y7VVTNBJ8,01HSEJCQPCNB11V72GEXEATT96,1713551770614,1710959807263
Sell,1,49.11,https://lofty.ai/property_deal/01FYMDBCSB68KV2Q9KRPNBQ7XW,01HT66CE0S0EAE2TCSHQCR2553,1714344477737,1711752520272
Sell,3,49.1,https://lofty.ai/property_deal/01FXGSDYWKS8M6XQ5SY5XMT097,01HRDKG95DJMR17W28PGVVBA4Z,1712442024147,1709853675406
Sell,1,49.08,https://lofty.ai/property_deal/01FXGSDYWKS8M6XQ5SY5XMT097,01HRMW2RSDESRVHP64YGYES8TN,1712689518495,1710097554656
Sell,5,49.08,https://lofty.ai/property_deal/01GE0CM20MNH70QYRC06M90W7K,01HS5108EQJ7NA31ST4Y2VEDY8,1713231535565,1710639582014
Sell,3,49.04,https://lofty.ai/property_deal/01GF3XG5EMM2K9VBR4C7YYWT6J,01HRDXJZP6Y9G0XGNJMN5PZG9Z,1712452593066,1709864249920
Sell,30,49.0,https://lofty.ai/property_deal/01FFDC3PKRN4ASNXB3RXNTMDME,01HT3SPQ0KCG64JWZ0C45QF6HV,1714264046585,1711672117455
Sell,764,49.0,https://lofty.ai/property_deal/01G5JB6RMFRA00N0076YRHNHWP,01HRFPEMJ242BFET5XDR10V5XZ,1712512238058,1709923876437
Sell,2,49.0,https://lofty.ai/property_deal/01GF3XG5EMM2K9VBR4C7YYWT6J,01HRZWZF7WGA8FM5Z36TXSBQ9W,1713059551291,1710467589142
Sell,29,49.0,https://lofty.ai/property_deal/01GHCHM3043344FXBM0F8FQC0J,01HRSJJXMHD0XJZFFQ5ESEMJKG,1712847333061,1710255366057
Sell,10,49.0,https://lofty.ai/property_deal/01G2XA6K4VX3F38FXD2NXZJ83B,01HRMBFGMTXAAK4F1WJE4A963Z,1712672106269,1710080141618
Sell,1,49.0,https://lofty.ai/property_deal/01FMTB24EZ6T1BZ1Q5S5JJ5JWC,01HTFYFS9GA2GEJ8T9887R1X0A,1714671751095,1712079785328
Sell,8,49.0,https://lofty.ai/property_deal/01FF0R0PD9E0F8TY4KHP680FDD,01HRB2SR7P95VHR6CJJQGW2E19,1712357410777,1709769049558
Sell,75,49.0,https://lofty.ai/property_deal/01FDXK82G96GQS99G4F5TXRY27,01HS97GGTY7KHBXD828QJ84WCA,1713372580700,1710780625326
Sell,102,49.0,https://lofty.ai/property_deal/01FXGSDYWKS8M6XQ5SY5XMT097,01HRTNS4JRXVAFHZBDGKX5PA6N,1712884226881,1710292270011
Sell,1,49.0,https://lofty.ai/property_deal/01GE0CM20MNH70QYRC06M90W7K,01HRXCWNRBVA91SGZ1H9A04969,1712975569371,1710383611981
Sell,10,49.0,https://lofty.ai/property_deal/01FGVZAJ6DK5SJM3W4ECFGCZFY,01HR6QHNQK8QEZ388C29EFC931,1712211401407,1709623033491
Sell,4,49.0,https://lofty.ai/property_deal/01GP1H3FSS5RWZN9N42B9HXHF1,01HRJCJ05P934JP7N2SMBNYJ2F,1712602504288,1710014164589
Sell,1,48.99,https://lofty.ai/property_deal/01FMB6BRGYJDJ06P5G3XMF5XY5,01HRMV0NKF2ATV29RH25BVJ1S3,1712688358662,1710096432418
Sell,93,48.99,https://lofty.ai/property_deal/01FRRVNC2Z49RXE8Q8DKE839KR,01HRG7SMRK89FQTWBBFVR8Q2G8,1712530430719,1709942061264
Sell,1,48.99,https://lofty.ai/property_deal/01GSRBSDRFKZXF2706VDNJQGMR,01HRMY1N3MBQCW5YWMKCR3S0BP,1712691580455,1710099609878
Sell,1,48.99,https://lofty.ai/property_deal/01FGVZAJ6DK5SJM3W4ECFGCZFY,01HRMSM12J32905RD5C2YNN3ZX,1712686938996,1710094970987
Sell,1,48.99,https://lofty.ai/property_deal/01FG1XQG32PVZG5A5B6JHQDQZE,01HRMSC51N2F60AM0TP06DRSMZ,1712686432080,1710094710610
Sell,10,48.98,https://lofty.ai/property_deal/01G5JB6RMFRA00N0076YRHNHWP,01HRF6X5NA1M7TGJHT1EVBZZHC,1712495924315,1709907573915
Sell,1,48.98,https://lofty.ai/property_deal/01G3YPTZRSX06HSGY4JJ9S4ZJT,01HRMXFZSEA2VC3W2QBEKP5WCT,1712691001827,1710099031271
Sell,12,48.97,https://lofty.ai/property_deal/01G3YPTZRSX06HSGY4JJ9S4ZJT,01HS843PYQTEJGPNHHHQCP0EVZ,1713335455386,1710743503955
Sell,104,48.89,https://lofty.ai/property_deal/01G14R78D98MF5Q85QP9Q866G8,01HRG3F2F312TZB19BR1KN0V53,1712525882997,1709937522650
Sell,10,48.76,https://lofty.ai/property_deal/01G00KEEJQAEGGA2FWGQ7JMG5R,01HS4RJD1MFYBA50GAFXVFFDMR,1713222700507,1710630739763
Sell,1,48.75,https://lofty.ai/property_deal/01FXGSDYWKS8M6XQ5SY5XMT097,01HSXPSVPE62WA1QPE93629PP1,1714059703978,1711467749447
Sell,11,48.69,https://lofty.ai/property_deal/01GM9G6090STR085GZQFR1NQJ9,01HR81W0X0JFBGRC11J19Q17RX,1712255773867,1709667414401
Sell,284,48.66,https://lofty.ai/property_deal/01FKPEZVFSD6KDYN5DY5Y7Z2AE,01HRTGYFCMHQY8AYG6AMD10EW1,1712879141955,1710287205233
Sell,9,48.6,https://lofty.ai/property_deal/01FH6Q057EZ7V0Y1WY2AQ7GVAR,01HSGYNRMHG5SCJ0DEHK60FJPA,1713631754003,1711039795634
Sell,50,48.59,https://lofty.ai/property_deal/01FH6Q057EZ7V0Y1WY2AQ7GVAR,01HRZN3MP5CSVF5AZT247DYG8W,1713051301327,1710459338381
Sell,10,48.53,https://lofty.ai/property_deal/01FH3DDBK4CFFSNGN65PZB5ZGH,01HS4QXEQJ5GC872ESE7ZZ2BKY,1713221998455,1710630053194
Sell,1,48.5,https://lofty.ai/property_deal/01G8CBTQ5RHES6V70N19QNVSJN,01HS15BCKP499WTQTBNXAZNMYC,1713098283599,1710509922807
Sell,34,48.49,https://lofty.ai/property_deal/01G4XPM2EVX59KGVACEC12K7V7,01HRM6JZ792VRS2QMTVNQX9KYQ,1712666958712,1710075013173
Sell,2,48.44,https://lofty.ai/property_deal/01FM632J5ZX33231WGAPBAQW67,01HT949YWJ49HSNE4WBFQ09X06,1714442972468,1711851005021
Sell,4,48.43,https://lofty.ai/property_deal/01GKA8SK6FAGDMXGF5N5VKP2J8,01HT00MGDEGT7FP6Z3AFR9N19B,1714137130636,1711545167421
Sell,4,48.4,https://lofty.ai/property_deal/01FM632J5ZX33231WGAPBAQW67,01HTFYDD3ASJTW2N3ANFSGZ3QH,1714671672326,1712079706434
Sell,2,48.33,https://lofty.ai/property_deal/01FM632J5ZX33231WGAPBAQW67,01HS4MJXB6H9PS2M00CP064A2W,1713218291147,1710626559216
Sell,50,48.32,https://lofty.ai/property_deal/01FM632J5ZX33231WGAPBAQW67,01HRQ8WYV410P5A7PFQFDW36RW,1712770065521,1710178099310
Sell,1,48.23,https://lofty.ai/property_deal/01GKA8SK6FAGDMXGF5N5VKP2J8,01HFB9VBX4N03YES2KMHC96JMK,1987824724745,1700112770834
Sell,10,48.16,https://lofty.ai/property_deal/01FHR5PK90GXRD3T56A1MXWYQT,01HS4R1DEB3VECPVNM0GNRM0AX,1713222140849,1710630181906
Sell,13,48.05,https://lofty.ai/property_deal/01FMBAJS39T784QYDBVC03K0GR,01HR4VMAMF12PWM9PW45GCNM90,1712148563679,1709560206452
Sell,10,48.01,https://lofty.ai/property_deal/01FJG0QAVSKK1MQWZ28XXVXSPB,01HSGZD3JNJ2VYJCDSGEDK8506,1713632526669,1711040557814
Sell,1,48.0,https://lofty.ai/property_deal/01FJG0QAVSKK1MQWZ28XXVXSPB,01HTFY3TFW9W63RGFF0TQ4RHPH,1714671350943,1712079393996
Sell,70,48.0,https://lofty.ai/property_deal/01G5T8PFTDN92RNHJT914G29QT,01HRR72TV5P2PGW1AFKQME425Q,1712801691949,1710209750297
Sell,4,48.0,https://lofty.ai/property_deal/01GHCHM3043344FXBM0F8FQC0J,01HSPS65Z9BVFF8XFF08YDJSSC,1713827326951,1711235367897
Sell,47,48.0,https://lofty.ai/property_deal/01FZVB1JA1GZNX05T32QG0883R,01HS9WEXVCH4CBEW88BK06V653,1713394554872,1710802591548
Sell,27,48.0,https://lofty.ai/property_deal/01GEMZ1F8HDXDQPX3ZDFV1EZYS,01HTEDNACZQP7ECFG8K9RCA1WY,1714620533572,1712028585775
Sell,2,48.0,https://lofty.ai/property_deal/01G4XPM2EVX59KGVACEC12K7V7,01HSPS388SAYJSERCCQXB3AJ03,1713827224131,1711235272620
Sell,1,48.0,https://lofty.ai/property_deal/01GE0CM20MNH70QYRC06M90W7K,01HRPB57PFPPX26M5GQD78D942,1712735254193,1710146913510
Sell,2,48.0,https://lofty.ai/property_deal/01FGVZAJ6DK5SJM3W4ECFGCZFY,01HSPRZVRYEXM9P0K8ATF185T0,1713827114191,1711235159995
Sell,3,48.0,https://lofty.ai/property_deal/01FYMDBCSB68KV2Q9KRPNBQ7XW,01HSCPASQ9M9C3Y5F4MJM79EPF,1713488786570,1710896829823
Sell,4,47.98,https://lofty.ai/property_deal/01FVJM79JJ3YZW0WZ10WHSTBQ4,01HR99D03KEMJSPGXVEP4G9H1M,1712300813524,1709708863570
Sell,20,47.98,https://lofty.ai/property_deal/01FDH2AHH5YWYGFBJN1QVG69KQ,01HR8EM34J1PFTDQZARNWZT5QE,1712269147568,1709680785326
Sell,1,47.97,https://lofty.ai/property_deal/01FVJM79JJ3YZW0WZ10WHSTBQ4,01HRMVZ2S1P0RFVFDPVXSF9VQM,1712689398087,1710097428648
Sell,2,47.96,https://lofty.ai/property_deal/01FVJM79JJ3YZW0WZ10WHSTBQ4,01HT94N8F451FRXPWNKEHPYBHD,1714443341804,1711851375599
Sell,2,47.96,https://lofty.ai/property_deal/01G8TXERV09QRTK4X39RXH330T,01HRZAFVQS1YF5D81D5MK0FJ05,1713040146285,1710448203820
Sell,381,47.95,https://lofty.ai/property_deal/01G2XA6K4VX3F38FXD2NXZJ83B,01HT6S34KY8GECFYRSE6Y7D0SD,1714364106311,1711772139288
Sell,1,47.92,https://lofty.ai/property_deal/01FKZ6V2JVV5NB1BYGX1Q5BJFD,01HRMTTEZ1E2ENE50VQF0GZ8SB,1712688197952,1710096228069
Sell,25,47.9,https://lofty.ai/property_deal/01GJKGAA5G228DY298ZJ0XFY88,01HRCQG502W5C4SG343AMKTSC0,1712416272849,1709824311644
Sell,1,47.89,https://lofty.ai/property_deal/01FGPR6RH69YDGKAMRTPE6XNBE,01HRMSJWGC9BEAXCTZGMV4YJET,1712686570119,1710094933635
Sell,1,47.89,https://lofty.ai/property_deal/01FNEZC3W9TXWMWDGQPC4FFMTZ,01HRMVAFF4X08841Y6R00C6SCW,1712688717207,1710096753597
Sell,2,47.88,https://lofty.ai/property_deal/01FGPR6RH69YDGKAMRTPE6XNBE,01HRQXAZTENJA9P669B2MRA2RZ,1712791487013,1710199530521
Sell,30,47.87,https://lofty.ai/property_deal/01FJG0QAVSKK1MQWZ28XXVXSPB,01HS4R44JBP7S2MHYG4MF81FDY,1713222231497,1710630270464
Sell,30,47.87,https://lofty.ai/property_deal/01FGPR6RH69YDGKAMRTPE6XNBE,01HS8YVKXETW9DYDYH1YWFS70V,1713363514759,1710771551538
Sell,5,47.87,https://lofty.ai/property_deal/01H1D1J1XT0J3CCA6S9K821Y10,01HRC8JZYS853G9NTE2MFBTTK2,1712400531214,1709808678868
Sell,397,47.86,https://lofty.ai/property_deal/01FJG0QAVSKK1MQWZ28XXVXSPB,01HS95VKGZKKJPNCN2XPKH8XTN,1713370860768,1710778888289
Sell,15,47.83,https://lofty.ai/property_deal/01FZXZRGEV76TSXMFQHJK0Q1CW,01HR8F63VVQ3KP1V6EW9Z3NK35,1712269744347,1709681375719
Sell,30,47.81,https://lofty.ai/property_deal/01FKH3TZ7FWKFHZV5YB94HV0YM,01HS4RAGXPRQB6C4XZBPGWC9FZ,1713222445647,1710630482147
Sell,20,47.73,https://lofty.ai/property_deal/01FKVM5P0WS9JPMCDZ1GB1RQQG,01HS4RFQ3SEMA5TMX4RET4CSFW,1713222615566,1710630650832
Sell,109,47.69,https://lofty.ai/property_deal/01FNMVMNP4MVG9V6MXM51SPFTP,01HRCDJTCBEA6DXWZB6KZ3YFJT,1712402249768,1709813910807
Sell,20,47.66,https://lofty.ai/property_deal/01FKPEZVFSD6KDYN5DY5Y7Z2AE,01HRTFRN5QAC5194QF97P08PBG,1712877900710,1710285961104
Sell,2,47.6,https://lofty.ai/property_deal/01FJATT1XY6K1XJPZ37GN6JSCD,01HS51CXH2NS0TY0PCX91HT60S,1713231958586,1710639996537
Sell,2,47.57,https://lofty.ai/property_deal/01FQ0P6Z9ZFM7A7AB22358MTDY,01HT94FBA3K6ZQX3DRRBSRT4KZ,1714443146728,1711851180440
Sell,31,47.5,https://lofty.ai/property_deal/01FHXGY78BHFZM2PK79F4JBZCS,01HR91SNHW4BX2058KMG2SHZ9Z,1712292834348,1709700889874
Sell,15,47.5,https://lofty.ai/property_deal/01FGVZAJ6DK5SJM3W4ECFGCZFY,01HSTJD3D51VD88TF342CBPDPJ,1713950819257,1711362477093
Sell,203,47.49,https://lofty.ai/property_deal/01G00KEEJQAEGGA2FWGQ7JMG5R,01HSBE7P3HH9GD47X8YFF1VB5T,1713446730944,1710854783815
Sell,1,47.49,https://lofty.ai/property_deal/01FHXGY78BHFZM2PK79F4JBZCS,01HRMTBXAGPNFFA9FCA47WZ1S0,1712687722218,1710095751924
Sell,10,47.48,https://lofty.ai/property_deal/01G00KEEJQAEGGA2FWGQ7JMG5R,01HT94ZC8NC79PD98HGXYED5WR,1714443673276,1711851706368
Sell,2,47.47,https://lofty.ai/property_deal/01G8H8MR9E5RBB033E1F9Q4F5X,01HRE3SC38N5KSN0P4KX010Y6Y,1712459213414,1709870750529
Sell,36,47.32,https://lofty.ai/property_deal/01FHE85W8EPCGPRDJAJMAFPSSP,01HS77EZ6HYQBQFN34DA50CTXN,1713305428483,1710713463711
Sell,6,47.24,https://lofty.ai/property_deal/01FXTVANKYY3HXR2J52Y3PF8VS,01HT94SNWB7YWD6TTPT80DPWSK,1714443487041,1711851519217
Sell,200,47.23,https://lofty.ai/property_deal/01GKA8SK6FAGDMXGF5N5VKP2J8,01HRG3NB9EMFTTSHGFQWNMQ9DG,1712526079147,1709937727050
Sell,1,47.19,https://lofty.ai/property_deal/01FF0R0PD9E0F8TY4KHP680FDD,01HRSXS5FHRZT5SGETSRCDQ8VJ,1712859074923,1710267104094
Sell,7,47.09,https://lofty.ai/property_deal/01FTYBK38NJBM4EA1Z5W28SN7Z,01HT94JZJE94Q28K7FSAYSD8AF,1714443264967,1711851301118
Sell,1,47.08,https://lofty.ai/property_deal/01G0364A8VB2BH861CN84JR5KJ,01HT950Z0XX4X5JGCF9VDEH3W8,1714443725080,1711851758861
Sell,5,47.07,https://lofty.ai/property_deal/01FYMDBCSB68KV2Q9KRPNBQ7XW,01HT94VANK5JD7GSPM22121AF2,1714443542162,1711851574002
Sell,6,47.03,https://lofty.ai/property_deal/01FYMDBCSB68KV2Q9KRPNBQ7XW,01HS4MPRKMSN2ZS35H4YRT3FJE,1713218642638,1710626687514
Sell,14,47.0,https://lofty.ai/property_deal/01FKSCK3GDAFCF0HVMRAGGG8MN,01HS37Q7C0NRZ82GWBQPJX74HV,1713171467977,1710579517697
Sell,25,47.0,https://lofty.ai/property_deal/01GHCHM3043344FXBM0F8FQC0J,01HSTZ8QV8S08H1ZVR8ZV2N5JV,1713967924097,1711375959390
Sell,8,47.0,https://lofty.ai/property_deal/01G2XA6K4VX3F38FXD2NXZJ83B,01HRCPD8870JYXCBHSG63P30KP,1712411528651,1709823167620
Sell,2,47.0,https://lofty.ai/property_deal/01FKZ6V2JVV5NB1BYGX1Q5BJFD,01HTFYA5XNWVQJC7HDGRA2CEZD,1714671563678,1712079601280
Sell,10,47.0,https://lofty.ai/property_deal/01FZXZRGEV76TSXMFQHJK0Q1CW,01HRB3DW2R58CYYMJ2G4EZVMKZ,1712358068166,1709769708589
Sell,5,47.0,https://lofty.ai/property_deal/01GM9G6090STR085GZQFR1NQJ9,01HRCBKSJWSYTV5A279P73W3RZ,1712400199308,1709811847943
Sell,21,47.0,https://lofty.ai/property_deal/01FGVZAJ6DK5SJM3W4ECFGCZFY,01HSTYY2ENVEXH1M53NVAHZWAK,1713967573131,1711375612049
Sell,1,46.99,https://lofty.ai/property_deal/01GM9G6090STR085GZQFR1NQJ9,01HRMY4PMVNBTM0MW2RD4E9S3D,1712691660285,1710099710584
Sell,32,46.98,https://lofty.ai/property_deal/01G5JB6RMFRA00N0076YRHNHWP,01HRG36VMF33VRE7JDGHYRZ0NN,1712525610152,1709937252035
Sell,40,46.96,https://lofty.ai/property_deal/01G8TXERV09QRTK4X39RXH330T,01HRG3J3PK9F27SFQSMVE8E17M,1712525977624,1709937620275
Sell,2,46.96,https://lofty.ai/property_deal/01FYA7B7ASPZ1C1K5Y7VVTNBJ8,01HRR389P04H82R84JD14RS3QV,1712797672143,1710205742098
Sell,40,46.95,https://lofty.ai/property_deal/01G8TXERV09QRTK4X39RXH330T,01HS1CHDZ757RA7C2K8VGG3Z2V,1713109425680,1710517460559
Sell,10,46.95,https://lofty.ai/property_deal/01FKER0A73QJBYP4JQHW10KYBH,01HS4R7TDRSDT5EYNS346Y9VV7,1713222343511,1710630393604
Sell,1,46.9,https://lofty.ai/property_deal/01FNEZC3W9TXWMWDGQPC4FFMTZ,01HS14KP3JYWYPSJK7P0K3HJNQ,1713097505744,1710509147405
Sell,1052,46.87,https://lofty.ai/property_deal/01G8H8MR9E5RBB033E1F9Q4F5X,01HRG359RP42WJ5Q7MBPNQWQ02,1712525534009,1709937200173
Sell,50,46.86,https://lofty.ai/property_deal/01G8H8MR9E5RBB033E1F9Q4F5X,01HS95JRBD7ASAJZS5MMJ2GN04,1713370570349,1710778601346
Sell,145,46.85,https://lofty.ai/property_deal/01FFGJ6KV1AP234NKH4ZBQ8N13,01HSP4YRFGNYBVEG8V47CCNF0H,1713806121939,1711214152137
Sell,3,46.84,https://lofty.ai/property_deal/01FFGJ6KV1AP234NKH4ZBQ8N13,01HT935PTE5SRZ759D3FZHRHTJ,1714441783137,1711849816308
Sell,28,46.75,https://lofty.ai/property_deal/01G2XA6K4VX3F38FXD2NXZJ83B,01HSP16H8VPT4KK0V8PEWP54KC,1713802167548,1711210213668
Sell,2,46.64,https://lofty.ai/property_deal/01FTEMSKZW56XHWQBSMN4X7ZMN,01HT94H9VDXA022CB6WNPREQGK,1714443211909,1711851246648
Sell,1,46.6,https://lofty.ai/property_deal/01G2XA6K4VX3F38FXD2NXZJ83B,01HSP7ZBNXEWMS6CZRD52WAX2J,1713809247383,1711217317661
Sell,2,46.58,https://lofty.ai/property_deal/01FYQFF6HYNVJ45Z050R2H2JC5,01HT94XJJBBBNPFYS75D1VTEB6,1714443615348,1711851648847
Sell,1,46.57,https://lofty.ai/property_deal/01FYQFF6HYNVJ45Z050R2H2JC5,01HRMVNXQT7ZG962GZPXE0Y86J,1712689099436,1710097128218
Sell,2,46.52,https://lofty.ai/property_deal/01FF0R0PD9E0F8TY4KHP680FDD,01HT942YTMFX38YMDNW10AMJMQ,1714442741141,1711850775060
Sell,11,46.5,https://lofty.ai/property_deal/01GE0CM20MNH70QYRC06M90W7K,01HTGD853JXZ2R5AFXJB6FWPJS,1714687215436,1712095263709
Sell,2,46.5,https://lofty.ai/property_deal/01FJ0V9E5W530JWHK57PF0MZMH,01HT9382YYEQ48DRVK2173NBEC,1714441859926,1711849893779
Sell,721,46.48,https://lofty.ai/property_deal/01G1224G5DBCREBSQX8V8EGDMS,01HRDXG2NGK7FSA94N58KJE8JS,1712452504464,1709864154415
Sell,20,46.26,https://lofty.ai/property_deal/01FNMVMNP4MVG9V6MXM51SPFTP,01HR8ETE5FA5E35PF1NFH0FJ27,1712269360458,1709680993604
Sell,12,46.21,https://lofty.ai/property_deal/01FHR5PK90GXRD3T56A1MXWYQT,01HSGZA174M822H6TYZK259Q9F,1713632424504,1711040457830
Sell,1,46.16,https://lofty.ai/property_deal/01FHR5PK90GXRD3T56A1MXWYQT,01HRMSR8VV348BG1CHQPHH0NVR,1712687076299,1710095108553
Sell,2,46.0,https://lofty.ai/property_deal/01FKSCK3GDAFCF0HVMRAGGG8MN,01HTFY70HP0AJ1PHKJR9P6JZDH,1714671458956,1712079498971
Sell,12,46.0,https://lofty.ai/property_deal/01FNMVMNP4MVG9V6MXM51SPFTP,01HRXCF8FNQRZ9KGBK3ATME93E,1712975131605,1710383170817
Sell,32,46.0,https://lofty.ai/property_deal/01G2XA6K4VX3F38FXD2NXZJ83B,01HSRHKEJSXZVK68FWS50QWEWC,1713882879789,1711294526449
